Open,Store,DayOfWeek,Promo,Year,Month,Day,Sales
1,694,6,0,2013,1,26,7805
1,693,6,0,2013,1,26,4151
1,692,6,0,2013,1,26,3827
1,691,6,0,2013,1,26,7803
1,690,6,0,2013,1,26,4719
1,689,6,0,2013,1,26,4957
1,688,6,0,2013,1,26,1370
1,687,6,0,2013,1,26,6890
1,686,6,0,2013,1,26,2265
1,685,6,0,2013,1,26,3950
1,684,6,0,2013,1,26,8107
1,683,6,0,2013,1,26,6929
1,682,6,0,2013,1,26,7986
1,681,6,0,2013,1,26,1417
1,680,6,0,2013,1,26,6002
1,679,6,0,2013,1,26,7746
1,678,6,0,2013,1,26,5080
1,677,6,0,2013,1,26,6858
1,676,6,0,2013,1,26,2776
1,675,6,0,2013,1,26,3099
1,674,6,0,2013,1,26,4629
1,673,6,0,2013,1,26,4797
1,672,6,0,2013,1,26,9569
1,671,6,0,2013,1,26,4746
1,670,6,0,2013,1,26,4799
1,669,6,0,2013,1,26,3588
1,668,6,0,2013,1,26,7075
1,667,6,0,2013,1,26,7356
1,666,6,0,2013,1,26,7597
1,665,6,0,2013,1,26,4583
1,664,6,0,2013,1,26,2763
1,663,6,0,2013,1,26,2149
1,662,6,0,2013,1,26,5669
1,661,6,0,2013,1,26,6725
1,660,6,0,2013,1,26,2271
1,659,6,0,2013,1,26,3430
1,658,6,0,2013,1,26,3779
1,657,6,0,2013,1,26,4552
1,656,6,0,2013,1,26,2665
1,655,6,0,2013,1,26,5986
1,654,6,0,2013,1,26,2266
1,653,6,0,2013,1,26,4342
1,652,6,0,2013,1,26,4068
1,651,6,0,2013,1,26,7033
1,650,6,0,2013,1,26,7141
1,649,6,0,2013,1,26,1029
1,648,6,0,2013,1,26,5749
1,647,6,0,2013,1,26,3594
1,646,6,0,2013,1,26,3857
1,645,6,0,2013,1,26,10925
1,644,6,0,2013,1,26,9946
1,643,6,0,2013,1,26,6361
1,642,6,0,2013,1,26,3238
1,641,6,0,2013,1,26,3222
1,640,6,0,2013,1,26,10188
1,639,6,0,2013,1,26,2699
1,638,6,0,2013,1,26,5587
1,637,6,0,2013,1,26,6253
1,636,6,0,2013,1,26,4692
1,635,6,0,2013,1,26,1525
1,634,6,0,2013,1,26,3274
1,633,6,0,2013,1,26,8448
1,632,6,0,2013,1,26,6554
1,631,6,0,2013,1,26,3397
1,630,6,0,2013,1,26,2558
1,629,6,0,2013,1,26,6744
1,628,6,0,2013,1,26,3146
1,627,6,0,2013,1,26,5798
1,626,6,0,2013,1,26,7563
1,625,6,0,2013,1,26,4149
1,624,6,0,2013,1,26,4125
1,623,6,0,2013,1,26,4423
1,622,6,0,2013,1,26,2121
1,621,6,0,2013,1,26,4554
1,620,6,0,2013,1,26,8070
1,619,6,0,2013,1,26,1752
1,618,6,0,2013,1,26,5709
1,617,6,0,2013,1,26,2484
1,616,6,0,2013,1,26,4855
1,615,6,0,2013,1,26,8390
1,614,6,0,2013,1,26,4810
1,613,6,0,2013,1,26,6840
1,612,6,0,2013,1,26,6332
1,611,6,0,2013,1,26,5014
1,610,6,0,2013,1,26,3248
1,609,6,0,2013,1,26,2688
1,608,6,0,2013,1,26,3499
1,607,6,0,2013,1,26,968
1,606,6,0,2013,1,26,4318
1,605,6,0,2013,1,26,5807
1,604,6,0,2013,1,26,6513
1,603,6,0,2013,1,26,5074
1,602,6,0,2013,1,26,4690
1,601,6,0,2013,1,26,4829
1,600,6,0,2013,1,26,5646
1,599,6,0,2013,1,26,11249
1,598,6,0,2013,1,26,6663
1,597,6,0,2013,1,26,3679
1,596,6,0,2013,1,26,3636
1,595,6,0,2013,1,26,14660
1,594,6,0,2013,1,26,2180
1,593,6,0,2013,1,26,5877
1,592,6,0,2013,1,26,2736
1,591,6,0,2013,1,26,3846
1,590,6,0,2013,1,26,5118
1,589,6,0,2013,1,26,1053
1,588,6,0,2013,1,26,4025
1,587,6,0,2013,1,26,8482
1,586,6,0,2013,1,26,14819
1,585,6,0,2013,1,26,3997
1,584,6,0,2013,1,26,3649
1,583,6,0,2013,1,26,2110
1,582,6,0,2013,1,26,4645
1,581,6,0,2013,1,26,2483
1,580,6,0,2013,1,26,7911
1,579,6,0,2013,1,26,8511
1,578,6,0,2013,1,26,6679
1,577,6,0,2013,1,26,3429
1,576,6,0,2013,1,26,5550
1,575,6,0,2013,1,26,2017
1,574,6,0,2013,1,26,7977
1,573,6,0,2013,1,26,2662
1,572,6,0,2013,1,26,5099
1,571,6,0,2013,1,26,8126
1,570,6,0,2013,1,26,3608
1,569,6,0,2013,1,26,2998
1,568,6,0,2013,1,26,5000
1,567,6,0,2013,1,26,2908
1,566,6,0,2013,1,26,3320
1,565,6,0,2013,1,26,4776
1,564,6,0,2013,1,26,4757
1,563,6,0,2013,1,26,4684
1,562,6,0,2013,1,26,13005
1,561,6,0,2013,1,26,4767
1,559,6,0,2013,1,26,1790
1,558,6,0,2013,1,26,2810
1,557,6,0,2013,1,26,3742
1,556,6,0,2013,1,26,4853
1,555,6,0,2013,1,26,5149
1,554,6,0,2013,1,26,2972
1,553,6,0,2013,1,26,8290
1,552,6,0,2013,1,26,3678
1,551,6,0,2013,1,26,3816
1,550,6,0,2013,1,26,5912
1,549,6,0,2013,1,26,3358
1,548,6,0,2013,1,26,3624
1,547,6,0,2013,1,26,3916
1,546,6,0,2013,1,26,10636
1,545,6,0,2013,1,26,7181
1,544,6,0,2013,1,26,9278
1,543,6,0,2013,1,26,1782
1,542,6,0,2013,1,26,4381
1,541,6,0,2013,1,26,5846
1,540,6,0,2013,1,26,3979
1,539,6,0,2013,1,26,12635
1,538,6,0,2013,1,26,2329
1,537,6,0,2013,1,26,3691
1,536,6,0,2013,1,26,4007
1,535,6,0,2013,1,26,4300
1,534,6,0,2013,1,26,7227
1,533,6,0,2013,1,26,5783
1,532,6,0,2013,1,26,9761
1,531,6,0,2013,1,26,3269
1,530,6,0,2013,1,26,1735
1,529,6,0,2013,1,26,5345
1,528,6,0,2013,1,26,7753
1,527,6,0,2013,1,26,9563
1,526,6,0,2013,1,26,6566
1,525,6,0,2013,1,26,11586
1,524,6,0,2013,1,26,5840
1,523,6,0,2013,1,26,21566
1,522,6,0,2013,1,26,7865
1,521,6,0,2013,1,26,4240
1,520,6,0,2013,1,26,2371
1,519,6,0,2013,1,26,5193
1,518,6,0,2013,1,26,5102
1,516,6,0,2013,1,26,3932
1,515,6,0,2013,1,26,8953
1,514,6,0,2013,1,26,4058
1,513,6,0,2013,1,26,18313
1,512,6,0,2013,1,26,3408
1,511,6,0,2013,1,26,5362
1,510,6,0,2013,1,26,4455
1,509,6,0,2013,1,26,4226
1,508,6,0,2013,1,26,4086
1,507,6,0,2013,1,26,6896
1,506,6,0,2013,1,26,5281
1,505,6,0,2013,1,26,2896
1,504,6,0,2013,1,26,5193
1,503,6,0,2013,1,26,5530
1,502,6,0,2013,1,26,8517
1,501,6,0,2013,1,26,4598
1,500,6,0,2013,1,26,4029
1,499,6,0,2013,1,26,4534
1,498,6,0,2013,1,26,7648
1,497,6,0,2013,1,26,6775
1,496,6,0,2013,1,26,5774
1,495,6,0,2013,1,26,4180
1,494,6,0,2013,1,26,4769
1,493,6,0,2013,1,26,5652
1,492,6,0,2013,1,26,6976
1,491,6,0,2013,1,26,5980
1,490,6,0,2013,1,26,9360
1,489,6,0,2013,1,26,2538
1,488,6,0,2013,1,26,2988
1,487,6,0,2013,1,26,5631
1,486,6,0,2013,1,26,2237
1,485,6,0,2013,1,26,3996
1,484,6,0,2013,1,26,8339
1,483,6,0,2013,1,26,1318
1,482,6,0,2013,1,26,10942
1,481,6,0,2013,1,26,3880
1,480,6,0,2013,1,26,2255
1,479,6,0,2013,1,26,6514
1,478,6,0,2013,1,26,3977
1,477,6,0,2013,1,26,5277
1,476,6,0,2013,1,26,2111
1,475,6,0,2013,1,26,6028
1,474,6,0,2013,1,26,4900
1,473,6,0,2013,1,26,2289
1,472,6,0,2013,1,26,4178
1,471,6,0,2013,1,26,6614
1,470,6,0,2013,1,26,13860
1,469,6,0,2013,1,26,12476
1,468,6,0,2013,1,26,9112
1,467,6,0,2013,1,26,13574
1,466,6,0,2013,1,26,3969
1,465,6,0,2013,1,26,7289
1,464,6,0,2013,1,26,12368
1,463,6,0,2013,1,26,3700
1,462,6,0,2013,1,26,2439
1,461,6,0,2013,1,26,5589
1,460,6,0,2013,1,26,1158
1,459,6,0,2013,1,26,4812
1,458,6,0,2013,1,26,9316
1,457,6,0,2013,1,26,3758
1,456,6,0,2013,1,26,4913
1,455,6,0,2013,1,26,6430
1,454,6,0,2013,1,26,2003
1,453,6,0,2013,1,26,4130
1,452,6,0,2013,1,26,3401
1,451,6,0,2013,1,26,4481
1,450,6,0,2013,1,26,10379
1,449,6,0,2013,1,26,7697
1,448,6,0,2013,1,26,5236
1,447,6,0,2013,1,26,4326
1,446,6,0,2013,1,26,2503
1,445,6,0,2013,1,26,9588
1,444,6,0,2013,1,26,15309
1,443,6,0,2013,1,26,3326
1,442,6,0,2013,1,26,4326
1,441,6,0,2013,1,26,5363
1,440,6,0,2013,1,26,3431
1,439,6,0,2013,1,26,6110
1,438,6,0,2013,1,26,3078
1,437,6,0,2013,1,26,8327
1,436,6,0,2013,1,26,3181
1,435,6,0,2013,1,26,2473
1,434,6,0,2013,1,26,10565
1,433,6,0,2013,1,26,3502
1,432,6,0,2013,1,26,6932
1,431,6,0,2013,1,26,7529
1,430,6,0,2013,1,26,7822
1,429,6,0,2013,1,26,4930
1,428,6,0,2013,1,26,4925
1,427,6,0,2013,1,26,7264
1,426,6,0,2013,1,26,3771
1,425,6,0,2013,1,26,1930
1,424,6,0,2013,1,26,6141
1,423,6,0,2013,1,26,7254
1,422,6,0,2013,1,26,3542
1,421,6,0,2013,1,26,11593
1,420,6,0,2013,1,26,4210
1,419,6,0,2013,1,26,3751
1,418,6,0,2013,1,26,2738
1,417,6,0,2013,1,26,6070
1,416,6,0,2013,1,26,7922
1,415,6,0,2013,1,26,5912
1,414,6,0,2013,1,26,6536
1,413,6,0,2013,1,26,4415
1,412,6,0,2013,1,26,11006
1,411,6,0,2013,1,26,8683
1,410,6,0,2013,1,26,4807
1,409,6,0,2013,1,26,4522
1,408,6,0,2013,1,26,4657
1,407,6,0,2013,1,26,3512
1,406,6,0,2013,1,26,4404
1,405,6,0,2013,1,26,3126
1,403,6,0,2013,1,26,4489
1,402,6,0,2013,1,26,5359
1,401,6,0,2013,1,26,2292
1,400,6,0,2013,1,26,5044
1,399,6,0,2013,1,26,4378
1,398,6,0,2013,1,26,4452
1,397,6,0,2013,1,26,3793
1,396,6,0,2013,1,26,4318
1,395,6,0,2013,1,26,2341
1,394,6,0,2013,1,26,7876
1,393,6,0,2013,1,26,4557
1,392,6,0,2013,1,26,4130
1,391,6,0,2013,1,26,2897
1,390,6,0,2013,1,26,9613
1,389,6,0,2013,1,26,7370
1,388,6,0,2013,1,26,7034
1,387,6,0,2013,1,26,8713
1,386,6,0,2013,1,26,6762
1,385,6,0,2013,1,26,7420
1,384,6,0,2013,1,26,3784
1,383,6,0,2013,1,26,16755
1,382,6,0,2013,1,26,5105
1,381,6,0,2013,1,26,4052
1,380,6,0,2013,1,26,15262
1,379,6,0,2013,1,26,2186
1,378,6,0,2013,1,26,4197
1,377,6,0,2013,1,26,4443
1,376,6,0,2013,1,26,6025
1,375,6,0,2013,1,26,2925
1,374,6,0,2013,1,26,3609
1,373,6,0,2013,1,26,4346
1,372,6,0,2013,1,26,7259
1,371,6,0,2013,1,26,6377
1,370,6,0,2013,1,26,6391
1,369,6,0,2013,1,26,6932
1,368,6,0,2013,1,26,7747
1,367,6,0,2013,1,26,3853
1,366,6,0,2013,1,26,2334
1,365,6,0,2013,1,26,5580
1,364,6,0,2013,1,26,1903
1,363,6,0,2013,1,26,5190
1,362,6,0,2013,1,26,7603
1,361,6,0,2013,1,26,5607
1,360,6,0,2013,1,26,4928
1,359,6,0,2013,1,26,5695
1,358,6,0,2013,1,26,9366
1,357,6,0,2013,1,26,6321
1,356,6,0,2013,1,26,5455
1,355,6,0,2013,1,26,5927
1,354,6,0,2013,1,26,8544
1,353,6,0,2013,1,26,2406
1,352,6,0,2013,1,26,6070
1,351,6,0,2013,1,26,4812
1,350,6,0,2013,1,26,7094
1,348,6,0,2013,1,26,7025
1,347,6,0,2013,1,26,4279
1,346,6,0,2013,1,26,4505
1,345,6,0,2013,1,26,3079
1,344,6,0,2013,1,26,5595
1,343,6,0,2013,1,26,5237
1,342,6,0,2013,1,26,11170
1,341,6,0,2013,1,26,4339
1,340,6,0,2013,1,26,3968
1,338,6,0,2013,1,26,7287
1,337,6,0,2013,1,26,4980
1,336,6,0,2013,1,26,10243
1,335,6,0,2013,1,26,8601
1,334,6,0,2013,1,26,4930
1,333,6,0,2013,1,26,6390
1,332,6,0,2013,1,26,1234
1,331,6,0,2013,1,26,3844
1,330,6,0,2013,1,26,3657
1,329,6,0,2013,1,26,4033
1,328,6,0,2013,1,26,2654
1,327,6,0,2013,1,26,6225
1,326,6,0,2013,1,26,4962
1,325,6,0,2013,1,26,4372
1,324,6,0,2013,1,26,1902
1,323,6,0,2013,1,26,5983
1,322,6,0,2013,1,26,1928
1,321,6,0,2013,1,26,6068
1,320,6,0,2013,1,26,10519
1,319,6,0,2013,1,26,5319
1,318,6,0,2013,1,26,4733
1,317,6,0,2013,1,26,5514
1,316,6,0,2013,1,26,8033
1,315,6,0,2013,1,26,1964
1,314,6,0,2013,1,26,2953
1,313,6,0,2013,1,26,4224
1,312,6,0,2013,1,26,4573
1,311,6,0,2013,1,26,4084
1,310,6,0,2013,1,26,6633
1,309,6,0,2013,1,26,5612
1,308,6,0,2013,1,26,10231
1,307,6,0,2013,1,26,1470
1,306,6,0,2013,1,26,2944
1,305,6,0,2013,1,26,4445
1,304,6,0,2013,1,26,4092
1,303,6,0,2013,1,26,4101
1,302,6,0,2013,1,26,3238
1,301,6,0,2013,1,26,4137
1,300,6,0,2013,1,26,5005
1,299,6,0,2013,1,26,3598
1,298,6,0,2013,1,26,6896
1,297,6,0,2013,1,26,4419
1,296,6,0,2013,1,26,3907
1,295,6,0,2013,1,26,3546
1,294,6,0,2013,1,26,2793
1,293,6,0,2013,1,26,5131
1,292,6,0,2013,1,26,3142
1,291,6,0,2013,1,26,4603
1,290,6,0,2013,1,26,3653
1,289,6,0,2013,1,26,5734
1,288,6,0,2013,1,26,5227
1,287,6,0,2013,1,26,8587
1,286,6,0,2013,1,26,1955
1,285,6,0,2013,1,26,5107
1,284,6,0,2013,1,26,5174
1,283,6,0,2013,1,26,6314
1,282,6,0,2013,1,26,2682
1,281,6,0,2013,1,26,5390
1,280,6,0,2013,1,26,5633
1,279,6,0,2013,1,26,7212
1,278,6,0,2013,1,26,4316
1,277,6,0,2013,1,26,4945
1,276,6,0,2013,1,26,1834
1,275,6,0,2013,1,26,6306
1,274,6,0,2013,1,26,2036
1,273,6,0,2013,1,26,4423
1,272,6,0,2013,1,26,2739
1,271,6,0,2013,1,26,2274
1,270,6,0,2013,1,26,7269
1,269,6,0,2013,1,26,6781
1,268,6,0,2013,1,26,2971
1,267,6,0,2013,1,26,11172
1,266,6,0,2013,1,26,2494
1,265,6,0,2013,1,26,2422
1,264,6,0,2013,1,26,6321
1,263,6,0,2013,1,26,3653
1,262,6,0,2013,1,26,15410
1,261,6,0,2013,1,26,6624
1,260,6,0,2013,1,26,6423
1,259,6,0,2013,1,26,7215
1,258,6,0,2013,1,26,3115
1,257,6,0,2013,1,26,2585
1,256,6,0,2013,1,26,9277
1,255,6,0,2013,1,26,5715
1,254,6,0,2013,1,26,3269
1,253,6,0,2013,1,26,3116
1,252,6,0,2013,1,26,8879
1,251,6,0,2013,1,26,18031
1,250,6,0,2013,1,26,7241
1,249,6,0,2013,1,26,3767
1,248,6,0,2013,1,26,6404
1,247,6,0,2013,1,26,7704
1,246,6,0,2013,1,26,5749
1,245,6,0,2013,1,26,7431
1,244,6,0,2013,1,26,4882
1,243,6,0,2013,1,26,4653
1,242,6,0,2013,1,26,3384
1,241,6,0,2013,1,26,6001
1,240,6,0,2013,1,26,3740
1,239,6,0,2013,1,26,4179
1,238,6,0,2013,1,26,5420
1,237,6,0,2013,1,26,4225
1,236,6,0,2013,1,26,4444
1,235,6,0,2013,1,26,3869
1,234,6,0,2013,1,26,8543
1,233,6,0,2013,1,26,7702
1,232,6,0,2013,1,26,4118
1,231,6,0,2013,1,26,4680
1,230,6,0,2013,1,26,5787
1,229,6,0,2013,1,26,6825
1,228,6,0,2013,1,26,7354
1,227,6,0,2013,1,26,3457
1,226,6,0,2013,1,26,6265
1,225,6,0,2013,1,26,3137
1,224,6,0,2013,1,26,5667
1,223,6,0,2013,1,26,4777
1,222,6,0,2013,1,26,2606
1,221,6,0,2013,1,26,3620
1,220,6,0,2013,1,26,3713
1,219,6,0,2013,1,26,1795
1,218,6,0,2013,1,26,2674
1,217,6,0,2013,1,26,3503
1,216,6,0,2013,1,26,6413
1,215,6,0,2013,1,26,6222
1,214,6,0,2013,1,26,8800
1,213,6,0,2013,1,26,6338
1,212,6,0,2013,1,26,2941
1,211,6,0,2013,1,26,9716
1,210,6,0,2013,1,26,2331
1,209,6,0,2013,1,26,3780
1,208,6,0,2013,1,26,3311
1,207,6,0,2013,1,26,6734
1,206,6,0,2013,1,26,2673
1,205,6,0,2013,1,26,5249
1,204,6,0,2013,1,26,3841
1,203,6,0,2013,1,26,5188
1,202,6,0,2013,1,26,4687
1,201,6,0,2013,1,26,4852
1,200,6,0,2013,1,26,6083
1,199,6,0,2013,1,26,6589
1,198,6,0,2013,1,26,920
1,197,6,0,2013,1,26,4904
1,196,6,0,2013,1,26,2910
1,195,6,0,2013,1,26,10346
1,194,6,0,2013,1,26,4128
1,193,6,0,2013,1,26,3908
1,192,6,0,2013,1,26,6786
1,191,6,0,2013,1,26,9355
1,190,6,0,2013,1,26,5431
1,189,6,0,2013,1,26,6753
1,188,6,0,2013,1,26,4255
1,187,6,0,2013,1,26,3328
1,186,6,0,2013,1,26,3422
1,185,6,0,2013,1,26,6139
1,184,6,0,2013,1,26,4570
1,183,6,0,2013,1,26,2244
1,182,6,0,2013,1,26,4538
1,181,6,0,2013,1,26,3505
1,180,6,0,2013,1,26,6205
1,179,6,0,2013,1,26,6133
1,178,6,0,2013,1,26,6873
1,177,6,0,2013,1,26,1275
1,176,6,0,2013,1,26,2810
1,175,6,0,2013,1,26,5328
1,174,6,0,2013,1,26,4620
1,173,6,0,2013,1,26,5817
1,172,6,0,2013,1,26,6633
1,171,6,0,2013,1,26,5352
1,170,6,0,2013,1,26,3937
1,169,6,0,2013,1,26,7534
1,168,6,0,2013,1,26,4239
1,167,6,0,2013,1,26,4385
1,166,6,0,2013,1,26,5347
1,165,6,0,2013,1,26,2440
1,164,6,0,2013,1,26,3533
1,163,6,0,2013,1,26,8867
1,162,6,0,2013,1,26,6651
1,161,6,0,2013,1,26,6577
1,160,6,0,2013,1,26,4370
1,159,6,0,2013,1,26,7453
1,158,6,0,2013,1,26,9058
1,157,6,0,2013,1,26,7061
1,156,6,0,2013,1,26,2617
1,155,6,0,2013,1,26,6445
1,154,6,0,2013,1,26,6612
1,153,6,0,2013,1,26,3688
1,152,6,0,2013,1,26,2873
1,151,6,0,2013,1,26,3912
1,150,6,0,2013,1,26,5648
1,149,6,0,2013,1,26,3657
1,148,6,0,2013,1,26,7274
1,147,6,0,2013,1,26,7002
1,146,6,0,2013,1,26,5786
1,145,6,0,2013,1,26,6467
1,144,6,0,2013,1,26,6093
1,143,6,0,2013,1,26,4586
1,142,6,0,2013,1,26,2825
1,141,6,0,2013,1,26,3891
1,140,6,0,2013,1,26,5532
1,139,6,0,2013,1,26,3927
1,138,6,0,2013,1,26,3120
1,137,6,0,2013,1,26,6417
1,136,6,0,2013,1,26,3703
1,135,6,0,2013,1,26,5087
1,134,6,0,2013,1,26,3213
1,133,6,0,2013,1,26,3866
1,132,6,0,2013,1,26,4297
1,131,6,0,2013,1,26,5716
1,130,6,0,2013,1,26,4181
1,129,6,0,2013,1,26,7564
1,128,6,0,2013,1,26,5402
1,127,6,0,2013,1,26,4827
1,126,6,0,2013,1,26,5433
1,125,6,0,2013,1,26,8263
1,124,6,0,2013,1,26,2383
1,123,6,0,2013,1,26,3683
1,122,6,0,2013,1,26,3855
1,121,6,0,2013,1,26,1975
1,120,6,0,2013,1,26,6389
1,119,6,0,2013,1,26,4088
1,118,6,0,2013,1,26,5680
1,117,6,0,2013,1,26,1839
1,116,6,0,2013,1,26,6325
1,115,6,0,2013,1,26,7496
1,114,6,0,2013,1,26,5568
1,113,6,0,2013,1,26,7656
1,112,6,0,2013,1,26,6043
1,111,6,0,2013,1,26,5682
1,110,6,0,2013,1,26,2443
1,109,6,0,2013,1,26,4230
1,108,6,0,2013,1,26,9870
1,107,6,0,2013,1,26,6044
1,106,6,0,2013,1,26,6274
1,105,6,0,2013,1,26,1200
1,104,6,0,2013,1,26,10968
1,102,6,0,2013,1,26,6477
1,101,6,0,2013,1,26,5671
1,100,6,0,2013,1,26,7036
1,99,6,0,2013,1,26,4501
1,98,6,0,2013,1,26,3921
1,97,6,0,2013,1,26,3719
1,96,6,0,2013,1,26,1521
1,95,6,0,2013,1,26,4432
1,94,6,0,2013,1,26,5022
1,93,6,0,2013,1,26,3087
1,92,6,0,2013,1,26,5395
1,91,6,0,2013,1,26,4486
1,90,6,0,2013,1,26,6684
1,89,6,0,2013,1,26,4016
1,88,6,0,2013,1,26,1415
1,87,6,0,2013,1,26,2909
1,86,6,0,2013,1,26,2905
1,85,6,0,2013,1,26,6010
1,84,6,0,2013,1,26,9971
1,83,6,0,2013,1,26,2874
1,82,6,0,2013,1,26,5711
1,81,6,0,2013,1,26,6725
1,80,6,0,2013,1,26,7836
1,79,6,0,2013,1,26,3777
1,78,6,0,2013,1,26,2677
1,77,6,0,2013,1,26,7143
1,76,6,0,2013,1,26,6949
1,75,6,0,2013,1,26,4773
1,74,6,0,2013,1,26,4400
1,73,6,0,2013,1,26,2539
1,72,6,0,2013,1,26,2446
1,71,6,0,2013,1,26,6441
1,70,6,0,2013,1,26,5467
1,69,6,0,2013,1,26,7679
1,68,6,0,2013,1,26,5665
1,67,6,0,2013,1,26,4886
1,66,6,0,2013,1,26,5994
1,65,6,0,2013,1,26,2358
1,64,6,0,2013,1,26,8283
1,63,6,0,2013,1,26,6200
1,62,6,0,2013,1,26,3392
1,61,6,0,2013,1,26,4458
1,60,6,0,2013,1,26,4038
1,59,6,0,2013,1,26,2108
1,58,6,0,2013,1,26,4510
1,57,6,0,2013,1,26,7329
1,56,6,0,2013,1,26,7323
1,55,6,0,2013,1,26,3143
1,54,6,0,2013,1,26,8829
1,53,6,0,2013,1,26,2902
1,52,6,0,2013,1,26,7528
1,51,6,0,2013,1,26,6258
1,50,6,0,2013,1,26,3640
1,49,6,0,2013,1,26,6013
1,48,6,0,2013,1,26,3138
1,47,6,0,2013,1,26,4930
1,46,6,0,2013,1,26,4714
1,45,6,0,2013,1,26,5650
1,44,6,0,2013,1,26,3324
1,43,6,0,2013,1,26,5206
1,42,6,0,2013,1,26,6754
1,41,6,0,2013,1,26,3797
1,40,6,0,2013,1,26,4586
1,39,6,0,2013,1,26,2278
1,38,6,0,2013,1,26,5966
1,37,6,0,2013,1,26,8620
1,36,6,0,2013,1,26,8827
1,35,6,0,2013,1,26,6384
1,34,6,0,2013,1,26,7016
1,33,6,0,2013,1,26,8789
1,32,6,0,2013,1,26,2076
1,31,6,0,2013,1,26,5277
1,30,6,0,2013,1,26,5313
1,29,6,0,2013,1,26,5699
1,28,6,0,2013,1,26,2123
1,27,6,0,2013,1,26,7602
1,26,6,0,2013,1,26,5347
1,25,6,0,2013,1,26,8082
1,24,6,0,2013,1,26,5962
1,23,6,0,2013,1,26,4304
1,22,6,0,2013,1,26,3006
1,21,6,0,2013,1,26,4660
1,20,6,0,2013,1,26,4046
1,19,6,0,2013,1,26,3496
1,18,6,0,2013,1,26,3678
1,17,6,0,2013,1,26,2473
1,16,6,0,2013,1,26,4298
1,15,6,0,2013,1,26,4273
1,14,6,0,2013,1,26,3281
1,13,6,0,2013,1,26,3885
1,12,6,0,2013,1,26,5651
1,11,6,0,2013,1,26,5919
1,10,6,0,2013,1,26,4789
1,9,6,0,2013,1,26,4544
1,8,6,0,2013,1,26,2366
1,7,6,0,2013,1,26,3774
1,6,6,0,2013,1,26,3443
1,5,6,0,2013,1,26,1570
1,4,6,0,2013,1,26,9323
1,3,6,0,2013,1,26,3902
1,2,6,0,2013,1,26,2205
1,1,6,0,2013,1,26,5598
1,1097,7,0,2013,1,27,9452
1,1045,7,0,2013,1,27,1030
1,948,7,0,2013,1,27,6189
1,769,7,0,2013,1,27,7563
1,733,7,0,2013,1,27,13249
1,682,7,0,2013,1,27,5033
1,676,7,0,2013,1,27,6161
1,578,7,0,2013,1,27,2867
1,562,7,0,2013,1,27,16114
1,530,7,0,2013,1,27,632
1,512,7,0,2013,1,27,4659
1,494,7,0,2013,1,27,5079
1,423,7,0,2013,1,27,9584
1,353,7,0,2013,1,27,4809
1,335,7,0,2013,1,27,6240
1,310,7,0,2013,1,27,1543
1,274,7,0,2013,1,27,4606
1,262,7,0,2013,1,27,23691
1,259,7,0,2013,1,27,6825
1,85,7,0,2013,1,27,7522
1,1115,1,0,2013,1,28,3615
1,1114,1,0,2013,1,28,15712
1,1113,1,0,2013,1,28,4952
1,1112,1,0,2013,1,28,9174
1,1111,1,0,2013,1,28,4865
1,1110,1,0,2013,1,28,3288
1,1109,1,0,2013,1,28,4075
1,1108,1,0,2013,1,28,4951
1,1107,1,0,2013,1,28,4056
1,1106,1,0,2013,1,28,3822
1,1105,1,0,2013,1,28,2324
1,1104,1,0,2013,1,28,3823
1,1103,1,0,2013,1,28,2229
1,1102,1,0,2013,1,28,5666
1,1101,1,0,2013,1,28,6405
1,1100,1,0,2013,1,28,4094
1,1099,1,0,2013,1,28,8322
1,1098,1,0,2013,1,28,4891
1,1097,1,0,2013,1,28,8016
1,1096,1,0,2013,1,28,3168
1,1095,1,0,2013,1,28,3217
1,1094,1,0,2013,1,28,3674
1,1093,1,0,2013,1,28,5706
1,1092,1,0,2013,1,28,10548
1,1091,1,0,2013,1,28,6153
1,1090,1,0,2013,1,28,5015
1,1089,1,0,2013,1,28,7531
1,1088,1,0,2013,1,28,5657
1,1087,1,0,2013,1,28,4414
1,1086,1,0,2013,1,28,6478
1,1085,1,0,2013,1,28,6377
1,1084,1,0,2013,1,28,5182
1,1083,1,0,2013,1,28,2708
1,1082,1,0,2013,1,28,5454
1,1080,1,0,2013,1,28,8398
1,1079,1,0,2013,1,28,6602
1,1078,1,0,2013,1,28,4136
1,1077,1,0,2013,1,28,3796
1,1076,1,0,2013,1,28,3023
1,1075,1,0,2013,1,28,11756
1,1074,1,0,2013,1,28,2936
1,1073,1,0,2013,1,28,6632
1,1072,1,0,2013,1,28,5586
1,1071,1,0,2013,1,28,5489
1,1070,1,0,2013,1,28,4746
1,1069,1,0,2013,1,28,4745
1,1068,1,0,2013,1,28,2736
1,1067,1,0,2013,1,28,4038
1,1066,1,0,2013,1,28,9369
1,1065,1,0,2013,1,28,3628
1,1064,1,0,2013,1,28,7617
1,1063,1,0,2013,1,28,3012
1,1062,1,0,2013,1,28,4366
1,1061,1,0,2013,1,28,4344
1,1060,1,0,2013,1,28,4918
1,1059,1,0,2013,1,28,6140
1,1058,1,0,2013,1,28,5145
1,1057,1,0,2013,1,28,3992
1,1056,1,0,2013,1,28,2102
1,1055,1,0,2013,1,28,6079
1,1054,1,0,2013,1,28,4651
1,1053,1,0,2013,1,28,6800
1,1052,1,0,2013,1,28,6175
1,1051,1,0,2013,1,28,4936
